Date/Time,BLOCK 2 ADMINISTRATION STOREY 0:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 1:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 2:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 3:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 4:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 5:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 6:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 7:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 8:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 9:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 10:Zone Lights Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 0:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 1:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 2:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 3:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 4:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 5:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 6:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 7:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 8:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 9:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 10:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 6 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 6 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 7 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 7 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 8 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 8 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 9 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 9 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 10 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 2 ADMINISTRATION STOREY 10 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 01/13  23:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/13  24:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  01:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  02:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  03:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  04:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  05:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  06:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  07:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  08:00:00,29456082.447151013,29456817.538681153,29457313.51934494,29457803.64809541,29458287.212744772,29458763.128142327,29459238.467948616,29459713.870653816,29459808.954130355,29459808.954130355,29459808.954130355,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  09:00:00,55097208.194580585,55118238.35299308,55132427.81308253,55146449.85638218,55160284.1079846,55173899.5229244,55187498.47083244,55201099.21820894,55203819.45166563,55203819.45166563,55203819.45166563,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  10:00:00,51978858.2344905,52073240.54009575,52137544.05018048,52201146.52146816,52263963.901240766,52325872.498426974,52387695.64560551,52449506.768778205,52461866.93796023,52461866.93796023,52461866.93796018,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  11:00:00,48383497.74109036,48569144.22958349,48697035.58098597,48823669.707082056,48948897.290182665,49072498.497127846,49195907.705138184,49319251.66050199,49343911.351729184,49343911.351729184,49343911.35172888,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  12:00:00,37448808.910426974,37693301.6784566,37863088.02605559,38031337.30870788,38197870.14820553,38362384.97115278,38526622.040775955,38690738.94323246,38723546.14083804,38723546.14083804,38723546.14083726,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  13:00:00,28780409.675457597,29266891.609712437,29602098.264017507,29934947.770382926,30265192.332827624,30592238.22143595,30918562.020632613,31244410.477332763,31309519.279679578,31309519.279679578,31309519.279675283,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,55291184.001498796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  14:00:00,19143001.032764133,19856103.78539197,20325646.18241579,20792205.908490095,21364302.048164275,21999834.658692583,22633858.92581731,23267027.196391813,23393549.44154468,23393549.441544686,23393549.441527806,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  15:00:00,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16808519.936455633,16897375.81086238,16934735.06706358,16934735.06706358,16934735.06705827,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  16:00:00,17064099.675222415,17361079.04863204,17561870.189876243,17761399.213055305,17959232.537211686,18155089.151270643,18350837.611371323,18546574.71150926,18585716.772255942,18585716.772255942,18585716.772254355,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  17:00:00,35074130.99266444,35750763.94276862,36207638.04976434,36662796.46782828,37115176.85481668,37564890.02370721,38014640.84257612,38464463.781759605,38554425.22404053,38554425.22404054,38554425.22404086,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,105053249.60284771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  18:00:00,56028399.78818545,56028399.78818545,56028399.78818545,56028399.78818545,56028399.78818545,56028399.78818545,56028399.78818545,56028399.78818545,56028399.78818545,56028399.78818545,56028399.78818545,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  19:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  20:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  21:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/14  22:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,2477377.324084889,0.0,3428638.8351361714,0.0,4093945.6258269264,0.0,4627354.068194697,0.0,5085873.324458583,0.0,5482446.871931989,0.0,5841492.813342901,0.0,6201140.990061361,0.0,4999916.647126442,0.0,5395799.045976844,0.0 
 01/14  23:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,3393174.9879406253,0.0,4014515.5043071155,0.0,4439891.762747275,0.0,4775155.040684016,0.0,5059516.421356542,0.0,5496655.585653802,0.0,5948584.944938827,0.0,6399438.062946961,0.0,8601662.903894842,0.0,8902589.871861897,0.0 
 01/14  24:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,0.0,0.0,49886.79588166761,0.0,447758.54505624407,0.0,764361.7093856123,0.0,1136449.3905600929,0.0,1455702.7043082675,0.0,1707582.2804685286,0.0,1928413.4581892584,0.0,9430230.984756064,0.0,9863614.410326809,0.0 
 01/15  01:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,14806299.037035272,0.0,15571697.656047776,0.0,15877110.364381991,0.0,16269040.880950771,0.0,16571601.569627874,0.0,16892815.81542301,0.0,17212067.660733975,0.0,17540778.971320897,0.0,32253610.115143236,0.0,32711082.069039255,0.0 
 01/15  02:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,26042597.28093706,0.0,26842095.247883476,0.0,27432832.29377392,0.0,27921843.84638911,0.0,28357829.26303508,0.0,28753527.515314844,0.0,29123698.869388465,0.0,29501682.940020017,0.0,49452132.92078997,0.0,49866724.125748344,0.0 
 01/15  03:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,26839666.26096718,0.0,27695937.90188856,0.0,28324274.469559226,0.0,28845540.3991427,0.0,29308612.952583753,0.0,29729921.00089034,0.0,30124399.60862759,0.0,30523219.683505703,0.0,54664903.00624322,0.0,55011663.690569475,0.0 
 01/15  04:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,31728066.620133758,0.0,32581790.154860727,0.0,33207745.78463245,0.0,33729214.4426291,0.0,34193352.13679162,0.0,34617128.34830738,0.0,35015016.874987625,0.0,35416221.322595,0.0,63053994.334440544,0.0,63320354.30434425,0.0 
 01/15  05:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,37011507.64318247,0.0,37860147.343936376,0.0,38481494.348770484,0.0,38999822.192859925,0.0,39462544.70409556,0.0,39886102.03089246,0.0,40284639.64372024,0.0,40684823.407736085,0.0,70896148.84038748,0.0,71085095.95309754,0.0 
 01/15  06:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,0.0,0.0,40150876.60974222,0.0,41019487.01803131,0.0,41655702.5230038,0.0,42189984.76644084,0.0,42666136.54399712,0.0,43102477.97305747,0.0,43512850.13864426,0.0,43922386.92537728,0.0,76046983.32513827,0.0,76174183.80183235,0.0 
 01/15  07:00:00,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,23590905.17397282,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,44232947.20119904,384142781.2427469,0.0,688025010.6850653,0.0,689750561.6405027,0.0,691000530.042394,0.0,692038188.3682772,0.0,692956239.4204156,0.0,693792920.2061814,0.0,694575504.3437974,0.0,695348443.4608283,0.0,751177091.2279698,0.0,751297512.0293689,0.0 
 01/15  08:00:00,58912124.28660636,58913595.3867564,58914587.9668624,58915568.835841,58916536.56842812,58917488.99296854,58918440.2656083,58919391.66412436,58919581.94970224,58919581.94970224,58919581.94970224,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,84565368.84154981,0.0,303115946.1490254,0.0,304407124.79012567,0.0,305348882.80842304,0.0,306133386.82735264,0.0,306830136.46543443,0.0,307467833.05990803,0.0,308066176.67271876,0.0,308655407.45976126,0.0,354386992.3865706,0.0,354418762.30484545,0.0 
 01/15  09:00:00,110932433.91602823,110957826.74400581,110974959.78276277,110991890.6744098,111008594.81730065,111025034.72624606,111041454.7521028,111057876.95072463,111061161.49185216,111061161.49185216,111061161.49185216,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,443359105.64881563,0.0,695837857.1107781,0.0,697300391.7094082,0.0,698364790.6142015,0.0,699248829.5821089,0.0,700031521.6183534,0.0,700746251.0439205,0.0,701415188.7015388,0.0,702076808.7037438,0.0,752825866.3296652,0.0,752821447.1391082,0.0 
 01/15  10:00:00,107541858.47654593,107644003.34701484,107712960.01472956,107781106.58615503,107848344.53704515,107914524.01666877,107980622.82190144,108046729.15769783,108059950.68633041,108059950.68633041,108059950.68633042,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,408022463.13279545,0.0,641688142.2986192,0.0,643059517.61852,0.0,644060527.0939331,0.0,644890471.925668,0.0,645622876.137087,0.0,646289705.1446546,0.0,646911931.2877804,0.0,647549241.8256098,0.0,695593658.928169,0.0,695559055.3116729,0.0 
 01/15  11:00:00,99249272.09584108,99554162.86442241,99763031.88965459,99969739.17510669,100174025.89139086,100375504.92155041,100576689.68916821,100777803.98285824,100818016.34369406,100818016.34369406,100818016.34369369,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,210106499.20569542,335039153.68620056,0.0,548561231.254205,0.0,549760531.9528697,0.0,550610718.3689779,0.0,551302482.4504006,0.0,551905030.5148842,0.0,552447036.4948604,0.0,552947550.3730836,0.0,553534662.9318502,0.0,597942521.3666301,0.0,597889797.7115335,0.0 
 01/15  12:00:00,76380495.62603387,76827047.0267024,77136252.94843341,77442575.36704515,77745675.70738855,78044996.10472009,78343825.67043146,78642461.49836019,78702162.2414816,78702162.2414816,78702162.24148035,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,110582368.00299759,415940024.68470937,0.0,618534668.8716424,0.0,619600303.0165063,0.0,620334630.2947766,0.0,620919567.8500981,0.0,621420846.7708774,0.0,621865171.6095762,0.0,622270349.1302933,0.0,622820057.6615825,0.0,664245397.7017851,0.0,664185962.9448127,0.0 
